employee_id,first_name,last_name,email,birthdate,age,gender,race,marital_status,state,start_date,exit_date,employee_status,employment_type,employee_classification_type,termination_type,title,department,payzone,performance_score,current_rating
1477,Frida,Wilkins,frida.wilkins@bilearner.com,9/12/1963,61,Female,Asian,Married,MA,11/21/2018,1/11/2022,Retired,Contract,Full-Time,Retirement,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1478,Kamron,Doyle,kamron.doyle@bilearner.com,9/21/1953,71,Female,Other,Divorced,MA,2/15/2021,7/18/2023,Voluntarily Terminated,Part-Time,Part-Time,Voluntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1479,Blaine,Rose,blaine.rose@bilearner.com,12/4/1951,73,Female,White,Married,MA,1/6/2021,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1480,Elena,Gilmore,elena.gilmore@bilearner.com,4/27/1994,31,Male,Black,Married,MA,1/18/2019,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1481,Ashlynn,Moses,ashlynn.moses@bilearner.com,7/9/2000,25,Male,Asian,Single,MA,3/15/2023,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1482,Esmeralda,Galvan,esmeralda.galvan@bilearner.com,2/2/1952,73,Female,Asian,Widowed,MA,11/11/2019,NULL,Active,Contract,Temporary,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1483,Ignacio,Wiley,ignacio.wiley@bilearner.com,10/15/1961,63,Female,Hispanic,Single,MA,8/21/2022,1/20/2023,Retired,Full-Time,Full-Time,Retirement,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1484,Lorena,Mahoney,lorena.mahoney@bilearner.com,7/2/1991,34,Female,Hispanic,Married,MA,5/5/2020,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1485,Krystal,Atkinson,krystal.atkinson@bilearner.com,12/16/1971,53,Female,Asian,Married,MA,3/5/2021,4/2/2023,Involuntarily Terminated,Contract,Part-Time,Involuntary,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1486,Soren,Merritt,soren.merritt@bilearner.com,5/13/1999,26,Female,Hispanic,Divorced,MA,3/7/2019,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1487,Frida,Salazar,frida.salazar@bilearner.com,8/28/1971,53,Female,Asian,Widowed,MA,5/8/2022,3/27/2023,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1488,Annie,Peters,annie.peters@bilearner.com,2/20/1963,62,Female,Hispanic,Single,MA,8/21/2020,5/30/2022,Retired,Part-Time,Part-Time,Retirement,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1489,Zoie,Mercado,zoie.mercado@bilearner.com,8/19/1944,80,Female,White,Widowed,MA,12/1/2020,NULL,Active,Contract,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1490,Joanna,Arias,joanna.arias@bilearner.com,3/23/1970,55,Female,White,Widowed,MA,8/13/2019,NULL,Active,Contract,Temporary,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1491,Tristian,Wilcox,tristian.wilcox@bilearner.com,2/27/1982,43,Female,Hispanic,Married,MA,3/9/2020,NULL,Active,Part-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1492,Zoey,Spence,zoey.spence@bilearner.com,12/8/1955,69,Male,Other,Divorced,MA,5/6/2020,NULL,Active,Full-Time,Temporary,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1493,Bradley,Barnes,bradley.barnes@bilearner.com,7/19/1980,45,Male,Black,Married,MA,8/3/2022,NULL,Active,Full-Time,Temporary,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1494,Juliana,Schroeder,juliana.schroeder@bilearner.com,3/12/1949,76,Female,Hispanic,Divorced,MA,10/13/2018,12/4/2019,Retired,Contract,Full-Time,Retirement,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1495,Yasmin,Warren,yasmin.warren@bilearner.com,1/11/1971,54,Male,Hispanic,Single,MA,7/4/2021,NULL,Active,Part-Time,Temporary,NULL,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
1496,Izabella,Barron,izabella.barron@bilearner.com,10/25/1950,74,Male,White,Widowed,MA,4/30/2019,5/4/2020,Retired,Part-Time,Part-Time,Retirement,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
1497,Victoria,Soto,victoria.soto@bilearner.com,12/11/1995,29,Male,Black,Widowed,MA,11/3/2020,NULL,Active,Contract,Temporary,NULL,Production Technician II,Production & Operations,Zone C,Needs Improvement,3
1498,Cody,Beard,cody.beard@bilearner.com,3/24/1944,81,Female,Black,Married,MA,8/15/2022,8/20/2022,Retired,Full-Time,Full-Time,Retirement,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1499,Abigayle,Mccann,abigayle.mccann@bilearner.com,4/27/1975,50,Female,Other,Married,MA,2/26/2022,10/16/2022,Voluntarily Terminated,Contract,Full-Time,Resignation,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1500,Brenden,Marks,brenden.marks@bilearner.com,2/2/1985,40,Female,Hispanic,Divorced,MA,5/13/2019,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1501,Jaqueline,Gallagher,jaqueline.gallagher@bilearner.com,10/1/1999,25,Male,Hispanic,Widowed,MA,10/24/2021,10/3/2022,Retired,Contract,Part-Time,Retirement,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1502,Abagail,Banks,abagail.banks@bilearner.com,12/15/1986,38,Male,White,Divorced,MA,5/10/2021,4/10/2023,Retired,Full-Time,Full-Time,Retirement,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1503,Nickolas,Guzman,nickolas.guzman@bilearner.com,4/21/1985,40,Female,Black,Single,MA,6/13/2021,6/20/2021,Retired,Contract,Part-Time,Retirement,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1504,Guillermo,Rose,guillermo.rose@bilearner.com,8/23/1971,53,Female,Other,Married,MA,11/4/2019,7/28/2021,Voluntarily Terminated,Full-Time,Full-Time,Resignation,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1505,Moises,Brock,moises.brock@bilearner.com,8/17/1942,82,Female,Other,Widowed,MA,1/29/2020,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1506,Hayden,Richmond,hayden.richmond@bilearner.com,6/18/1972,53,Female,Hispanic,Single,MA,9/5/2018,9/8/2020,Retired,Part-Time,Part-Time,Retirement,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1507,Evelin,Sellers,evelin.sellers@bilearner.com,8/15/1996,28,Female,Black,Widowed,MA,7/21/2021,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1508,Dereon,Hayes,dereon.hayes@bilearner.com,12/25/1964,60,Female,White,Single,MA,5/20/2023,NULL,Active,Part-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1509,Marlee,Mathis,marlee.mathis@bilearner.com,1/24/1960,65,Female,Other,Single,MA,5/16/2022,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1510,Alice,House,alice.house@bilearner.com,9/16/1980,44,Female,Black,Married,MA,3/15/2021,NULL,Active,Contract,Temporary,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1511,Jonathon,Thompson,jonathon.thompson@bilearner.com,7/5/1995,30,Female,Hispanic,Single,MA,6/26/2023,7/30/2023,Retired,Full-Time,Full-Time,Retirement,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1512,Kendal,Abbott,kendal.abbott@bilearner.com,6/29/1982,43,Female,Asian,Widowed,MA,10/11/2019,4/24/2021,Involuntarily Terminated,Contract,Part-Time,Involuntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1513,Holly,Taylor,holly.taylor@bilearner.com,10/3/1993,31,Male,Other,Widowed,MA,12/21/2019,NULL,Active,Contract,Temporary,NULL,Production Technician II,Production & Operations,Zone C,Needs Improvement,3
1514,Hadassah,Blackburn,hadassah.blackburn@bilearner.com,12/5/1983,41,Male,Hispanic,Widowed,MA,7/15/2022,NULL,Active,Contract,Part-Time,NULL,Production Technician II,Production & Operations,Zone C,Needs Improvement,3
1515,Shaylee,Hall,shaylee.hall@bilearner.com,4/18/1997,28,Female,Other,Married,MA,9/26/2018,NULL,Active,Full-Time,Full-Time,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1516,Richard,Nelson,richard.nelson@bilearner.com,6/5/1943,82,Male,Hispanic,Widowed,MA,10/16/2022,NULL,Active,Contract,Full-Time,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1517,Leyla,Davila,leyla.davila@bilearner.com,3/5/1986,39,Male,White,Married,MA,12/2/2021,4/25/2022,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Technician II,Production & Operations,Zone C,Needs Improvement,3
1518,Kolten,Calhoun,kolten.calhoun@bilearner.com,11/26/1975,49,Male,White,Divorced,MA,3/7/2019,3/6/2023,Retired,Full-Time,Temporary,Retirement,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1519,Camille,Livingston,camille.livingston@bilearner.com,4/17/1971,54,Female,Asian,Single,MA,5/2/2023,7/26/2023,Voluntarily Terminated,Part-Time,Part-Time,Voluntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1520,Lilianna,Colon,lilianna.colon@bilearner.com,7/4/1976,49,Female,White,Divorced,MA,8/24/2020,2/26/2023,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1521,Chaim,Patrick,chaim.patrick@bilearner.com,4/15/1990,35,Male,Black,Single,MA,12/8/2020,9/7/2021,Voluntarily Terminated,Contract,Temporary,Voluntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1522,Amara,Castillo,amara.castillo@bilearner.com,8/24/1943,81,Male,Hispanic,Married,MA,2/15/2021,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1523,Joel,Eaton,joel.eaton@bilearner.com,5/30/1971,54,Male,Other,Married,MA,9/15/2020,6/24/2023,Involuntarily Terminated,Contract,Full-Time,Involuntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1524,Priscilla,Walters,priscilla.walters@bilearner.com,5/13/1975,50,Female,Other,Single,MA,3/16/2023,NULL,Active,Full-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1525,Nehemiah,Leach,nehemiah.leach@bilearner.com,4/14/1947,78,Female,Asian,Widowed,MA,11/14/2021,10/7/2022,Involuntarily Terminated,Full-Time,Temporary,Involuntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1526,Ashtyn,Huynh,ashtyn.huynh@bilearner.com,4/4/1987,38,Female,Other,Divorced,MA,4/23/2021,NULL,Active,Contract,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1527,Tristen,Reed,tristen.reed@bilearner.com,3/13/1980,45,Female,Asian,Widowed,MA,6/5/2022,8/26/2022,Voluntarily Terminated,Part-Time,Part-Time,Voluntary,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1528,Braedon,Chandler,braedon.chandler@bilearner.com,11/27/1953,71,Female,Asian,Widowed,MA,11/19/2022,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1529,Nikolas,Hancock,nikolas.hancock@bilearner.com,7/27/1974,51,Female,Hispanic,Married,MA,4/14/2023,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1530,Demetrius,Sanders,demetrius.sanders@bilearner.com,2/2/2000,25,Female,Other,Single,MA,12/13/2022,NULL,Active,Contract,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1531,Tiana,Perry,tiana.perry@bilearner.com,9/5/1985,39,Female,Asian,Widowed,MA,3/11/2023,4/9/2023,Voluntarily Terminated,Part-Time,Part-Time,Voluntary,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1532,Rene,Pena,rene.pena@bilearner.com,3/10/1944,81,Female,Asian,Divorced,MA,11/22/2019,2/18/2020,Retired,Part-Time,Part-Time,Retirement,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1533,Angelo,Fox,angelo.fox@bilearner.com,8/21/1990,34,Female,Black,Widowed,MA,3/13/2021,11/19/2021,Voluntarily Terminated,Contract,Full-Time,Resignation,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1534,Ernesto,Madden,ernesto.madden@bilearner.com,11/10/1964,60,Male,White,Married,MA,2/27/2022,NULL,Active,Full-Time,Temporary,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1535,Amari,Christian,amari.christian@bilearner.com,11/11/2000,24,Female,Black,Widowed,MA,5/8/2021,NULL,Active,Contract,Part-Time,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1536,Lilly,Turner,lilly.turner@bilearner.com,12/19/1955,69,Female,Asian,Single,MA,12/27/2022,NULL,Active,Contract,Part-Time,NULL,Production Technician II,Production & Operations,Zone C,Needs Improvement,3
1537,Rayne,Simpson,rayne.simpson@bilearner.com,1/12/1950,75,Male,Hispanic,Divorced,MA,8/16/2020,NULL,Active,Contract,Full-Time,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1538,Aaron,Tapia,aaron.tapia@bilearner.com,1/18/2001,24,Male,White,Widowed,MA,1/20/2023,NULL,Active,Contract,Full-Time,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1539,Aimee,Santana,aimee.santana@bilearner.com,3/2/1961,64,Male,Hispanic,Widowed,MA,12/28/2020,10/1/2021,Voluntarily Terminated,Part-Time,Part-Time,Voluntary,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
1540,Raegan,Stanton,raegan.stanton@bilearner.com,2/19/1967,58,Female,Black,Widowed,MA,2/18/2021,NULL,Active,Contract,Temporary,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1541,Johan,Sosa,johan.sosa@bilearner.com,12/13/1972,52,Female,Black,Widowed,MA,1/16/2021,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1542,Stacy,Bonilla,stacy.bonilla@bilearner.com,12/11/1992,32,Male,White,Married,MA,4/7/2022,NULL,Active,Full-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1543,Valery,Holder,valery.holder@bilearner.com,7/16/1961,64,Male,Black,Married,MA,7/11/2019,5/4/2021,Involuntarily Terminated,Part-Time,Part-Time,Involuntary,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1544,Skye,Cochran,skye.cochran@bilearner.com,5/18/1994,31,Female,Other,Married,MA,8/9/2020,11/6/2022,Retired,Part-Time,Temporary,Retirement,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1545,Jerimiah,Mendez,jerimiah.mendez@bilearner.com,5/8/1957,68,Female,Hispanic,Married,MA,9/20/2018,NULL,Active,Contract,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1546,Madden,Lam,madden.lam@bilearner.com,8/13/1952,72,Female,Hispanic,Widowed,MA,1/21/2020,5/19/2021,Voluntarily Terminated,Part-Time,Part-Time,Voluntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1547,Nicole,Stone,nicole.stone@bilearner.com,12/25/1993,31,Female,Hispanic,Widowed,MA,2/17/2022,2/14/2023,Retired,Contract,Temporary,Retirement,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1548,Brice,Christian,brice.christian@bilearner.com,8/1/1964,61,Male,Asian,Widowed,MA,6/11/2019,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1549,Sage,Potter,sage.potter@bilearner.com,1/16/1993,32,Female,Other,Married,MA,5/5/2022,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1550,Kyle,Peck,kyle.peck@bilearner.com,8/15/1961,63,Female,Black,Widowed,MA,9/19/2018,8/12/2020,Retired,Full-Time,Temporary,Retirement,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
1551,Zaniyah,Roman,zaniyah.roman@bilearner.com,9/16/1976,48,Female,Black,Divorced,MA,6/1/2021,6/19/2023,Voluntarily Terminated,Contract,Full-Time,Resignation,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1552,Katie,Gutierrez,katie.gutierrez@bilearner.com,4/3/1953,72,Female,Asian,Widowed,MA,7/5/2023,7/11/2023,Voluntarily Terminated,Part-Time,Part-Time,Voluntary,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1553,Walker,Baird,walker.baird@bilearner.com,10/4/1960,64,Female,Other,Single,MA,12/17/2022,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1554,Zackery,Sutton,zackery.sutton@bilearner.com,7/13/1951,74,Male,White,Widowed,MA,7/6/2021,9/15/2022,Voluntarily Terminated,Full-Time,Full-Time,Voluntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
1555,Hazel,Ponce,hazel.ponce@bilearner.com,4/26/1966,59,Female,Hispanic,Divorced,MA,3/27/2019,NULL,Active,Part-Time,Part-Time,NULL,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
1556,Joey,Alvarez,joey.alvarez@bilearner.com,2/11/1993,32,Female,Asian,Widowed,MA,5/8/2023,NULL,Active,Full-Time,Temporary,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1557,Titus,Day,titus.day@bilearner.com,6/16/1991,34,Male,Hispanic,Divorced,MA,12/12/2018,12/24/2020,Voluntarily Terminated,Part-Time,Temporary,Voluntary,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1558,Bella,Norris,bella.norris@bilearner.com,2/24/1981,44,Male,Black,Married,MA,8/25/2020,NULL,Active,Part-Time,Temporary,NULL,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
1559,Braden,Ballard,braden.ballard@bilearner.com,12/2/1965,59,Male,Other,Divorced,MA,4/22/2022,8/29/2022,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
1560,Aron,Graham,aron.graham@bilearner.com,9/8/1947,77,Male,Other,Divorced,MA,12/20/2021,12/2/2022,Retired,Full-Time,Full-Time,Retirement,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
1561,Shamar,Cross,shamar.cross@bilearner.com,5/29/1956,69,Female,Hispanic,Single,MA,2/12/2021,NULL,Active,Contract,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
1562,Kailee,Harmon,kailee.harmon@bilearner.com,3/9/1944,81,Female,Black,Single,MA,9/29/2020,10/19/2021,Involuntarily Terminated,Full-Time,Temporary,Involuntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
